periodname,organisationunitname,105-EP01c. Malaria Confirmed (B/s and RDT Positive),outlier
2023-06-01,Sacred Heart Health Centre II,102.0,True
2023-07-01,Sacred Heart Health Centre II,51.0,False
2023-08-01,Sacred Heart Health Centre II,55.36363636363637,False
2023-09-01,Sacred Heart Health Centre II,68.0,False
2023-10-01,Sacred Heart Health Centre II,68.0,False
2023-11-01,Sacred Heart Health Centre II,65.0,False
2023-12-01,Sacred Heart Health Centre II,41.0,False
2024-01-01,Sacred Heart Health Centre II,35.0,False
2024-02-01,Sacred Heart Health Centre II,43.0,False
2023-03-01,St. Andrew Health Centre II,246.0,True
2023-04-01,St. Andrew Health Centre II,316.0,False
2023-05-01,St. Andrew Health Centre II,460.0,False
2023-06-01,St. Andrew Health Centre II,461.0,False
2023-07-01,St. Andrew Health Centre II,535.0,False
2023-08-01,St. Andrew Health Centre II,599.0,True
2023-09-01,St. Andrew Health Centre II,390.0,False
2023-10-01,St. Andrew Health Centre II,384.0,False
2023-11-01,St. Andrew Health Centre II,389.0,False
2023-12-01,St. Andrew Health Centre II,398.0,False
2024-01-01,St. Andrew Health Centre II,397.0,False
2024-02-01,St. Andrew Health Centre II,324.0,False
2023-03-01,St. Bakita Medical Centre and Maternity Home,15.0,False
2023-04-01,St. Bakita Medical Centre and Maternity Home,12.0,True
2023-05-01,St. Bakita Medical Centre and Maternity Home,33.0,False
2023-06-01,St. Bakita Medical Centre and Maternity Home,41.0,False
2023-07-01,St. Bakita Medical Centre and Maternity Home,17.0,False
2023-08-01,St. Bakita Medical Centre and Maternity Home,22.0,False
2023-09-01,St. Bakita Medical Centre and Maternity Home,26.0,False
2023-10-01,St. Bakita Medical Centre and Maternity Home,25.0,False
2023-11-01,St. Bakita Medical Centre and Maternity Home,19.0,False
2023-12-01,St. Bakita Medical Centre and Maternity Home,45.0,True
2024-01-01,St. Bakita Medical Centre and Maternity Home,41.0,False
2024-02-01,St. Bakita Medical Centre and Maternity Home,26.90909090909091,False
2023-03-01,St. Francis Health Centre II,43.0,False
2023-04-01,St. Francis Health Centre II,52.0,False
2023-05-01,St. Francis Health Centre II,48.0,False
2023-06-01,St. Francis Health Centre II,115.0,True
2023-07-01,St. Francis Health Centre II,80.0,False
2023-08-01,St. Francis Health Centre II,70.0,False
2023-09-01,St. Francis Health Centre II,35.0,False
2023-10-01,St. Francis Health Centre II,86.0,False
2023-11-01,St. Francis Health Centre II,41.0,False
2023-12-01,St. Francis Health Centre II,38.0,False
2024-01-01,St. Francis Health Centre II,17.0,True
2024-02-01,St. Francis Health Centre II,71.0,False
2023-03-01,St. Janani Health Centre II,265.7142857142857,False
2023-04-01,St. Janani Health Centre II,265.7142857142857,False
2023-05-01,St. Janani Health Centre II,265.7142857142857,False
2023-06-01,St. Janani Health Centre II,187.0,True
2023-07-01,St. Janani Health Centre II,190.0,False
2023-08-01,St. Janani Health Centre II,314.0,False
2023-09-01,St. Janani Health Centre II,290.0,False
2023-10-01,St. Janani Health Centre II,265.7142857142857,False
2023-11-01,St. Janani Health Centre II,356.0,True
2023-12-01,St. Janani Health Centre II,269.0,False
2024-01-01,St. Janani Health Centre II,254.0,False
2024-02-01,St. Janani Health Centre II,265.7142857142857,False
2023-03-01,St. Joseph's Kitgum Hospital,87.0,True
2023-04-01,St. Joseph's Kitgum Hospital,130.0,False
2023-05-01,St. Joseph's Kitgum Hospital,242.0,False
2023-06-01,St. Joseph's Kitgum Hospital,235.0,False
2023-07-01,St. Joseph's Kitgum Hospital,161.0,False
2023-08-01,St. Joseph's Kitgum Hospital,241.0,False
2023-09-01,St. Joseph's Kitgum Hospital,289.0,True
2023-10-01,St. Joseph's Kitgum Hospital,182.0,False
2023-11-01,St. Joseph's Kitgum Hospital,187.0,False
2023-12-01,St. Joseph's Kitgum Hospital,183.0,False
2024-01-01,St. Joseph's Kitgum Hospital,239.0,False
2024-02-01,St. Joseph's Kitgum Hospital,197.8181818181818,False
2023-03-01,St. Luke Health Centre II,186.0,False
2023-04-01,St. Luke Health Centre II,315.0,False
2023-05-01,St. Luke Health Centre II,450.0,False
2023-06-01,St. Luke Health Centre II,414.0,False
2023-07-01,St. Luke Health Centre II,322.0,False
2023-08-01,St. Luke Health Centre II,288.0,False
2023-09-01,St. Luke Health Centre II,177.0,True
2023-10-01,St. Luke Health Centre II,535.0,False
2023-11-01,St. Luke Health Centre II,527.0,False
2023-12-01,St. Luke Health Centre II,655.0,True
2024-01-01,St. Luke Health Centre II,555.0,False
2024-02-01,St. Luke Health Centre II,402.1818181818182,False
2023-03-01,St. Mary's Hospital Lacor,124.0,True
2023-04-01,St. Mary's Hospital Lacor,228.0,False
2023-05-01,St. Mary's Hospital Lacor,390.0,False
2023-06-01,St. Mary's Hospital Lacor,351.0,False
2023-07-01,St. Mary's Hospital Lacor,335.0,False
2023-08-01,St. Mary's Hospital Lacor,378.0,False
2023-09-01,St. Mary's Hospital Lacor,364.0,False
2023-10-01,St. Mary's Hospital Lacor,140.0,False
2023-11-01,St. Mary's Hospital Lacor,347.0,False
2023-12-01,St. Mary's Hospital Lacor,721.0,True
2024-01-01,St. Mary's Hospital Lacor,337.8,False
2024-02-01,St. Mary's Hospital Lacor,337.8,False
2023-03-01,St. Mary's Medical Centre,76.0,False
2023-04-01,St. Mary's Medical Centre,76.0,False
2023-05-01,St. Mary's Medical Centre,76.0,False
2023-06-01,St. Mary's Medical Centre,76.0,False
2023-07-01,St. Mary's Medical Centre,76.0,False
2023-08-01,St. Mary's Medical Centre,76.0,False
2023-09-01,St. Mary's Medical Centre,76.0,False
2023-10-01,St. Mary's Medical Centre,76.0,False
2023-11-01,St. Mary's Medical Centre,76.0,False
2023-12-01,St. Mary's Medical Centre,76.0,False
2024-01-01,St. Mary's Medical Centre,76.0,False
2024-02-01,St. Mary's Medical Centre,76.0,False
2023-03-01,St. Mauritz Health Centre III,45.0,True
2023-04-01,St. Mauritz Health Centre III,62.0,False
2023-05-01,St. Mauritz Health Centre III,116.0,False
2023-06-01,St. Mauritz Health Centre III,121.0,False
2023-07-01,St. Mauritz Health Centre III,77.0,False
2023-08-01,St. Mauritz Health Centre III,90.0,False
2023-09-01,St. Mauritz Health Centre III,83.0,False
2023-10-01,St. Mauritz Health Centre III,126.0,False
2023-11-01,St. Mauritz Health Centre III,71.0,False
2023-12-01,St. Mauritz Health Centre III,155.0,True
2024-01-01,St. Mauritz Health Centre III,61.0,False
2024-02-01,St. Mauritz Health Centre III,91.54545454545455,False
2023-03-01,St. Monica Health Centre II,14.0,True
2023-04-01,St. Monica Health Centre II,45.0,False
2023-05-01,St. Monica Health Centre II,115.0,True
2023-06-01,St. Monica Health Centre II,85.0,False
2023-07-01,St. Monica Health Centre II,86.0,False
2023-08-01,St. Monica Health Centre II,82.0,False
2023-09-01,St. Monica Health Centre II,68.0,False
2023-10-01,St. Monica Health Centre II,52.0,False
2023-11-01,St. Monica Health Centre II,73.0,False
2023-12-01,St. Monica Health Centre II,99.0,False
2024-01-01,St. Monica Health Centre II,101.0,False
2024-02-01,St. Monica Health Centre II,74.54545454545455,False
2023-03-01,St. Nektarios Orthodox Health Centre III,68.0,True
2023-04-01,St. Nektarios Orthodox Health Centre III,30.0,False
2023-05-01,St. Nektarios Orthodox Health Centre III,28.0,False
2023-06-01,St. Nektarios Orthodox Health Centre III,32.0,False
2023-07-01,St. Nektarios Orthodox Health Centre III,21.0,True
2023-08-01,St. Nektarios Orthodox Health Centre III,36.0,False
2023-09-01,St. Nektarios Orthodox Health Centre III,33.0,False
2023-10-01,St. Nektarios Orthodox Health Centre III,43.0,False
2023-11-01,St. Nektarios Orthodox Health Centre III,50.0,False
2023-12-01,St. Nektarios Orthodox Health Centre III,37.27272727272727,False
2024-01-01,St. Nektarios Orthodox Health Centre III,40.0,False
2024-02-01,St. Nektarios Orthodox Health Centre III,29.0,False
2023-03-01,St. Peter and Paul Health Centre III,25.0,True
2023-04-01,St. Peter and Paul Health Centre III,35.0,False
2023-05-01,St. Peter and Paul Health Centre III,85.0,False
2023-06-01,St. Peter and Paul Health Centre III,133.0,False
2023-07-01,St. Peter and Paul Health Centre III,61.0,False
2023-08-01,St. Peter and Paul Health Centre III,137.0,True
2023-09-01,St. Peter and Paul Health Centre III,60.0,False
2023-10-01,St. Peter and Paul Health Centre III,63.0,False
2023-11-01,St. Peter and Paul Health Centre III,48.0,False
2023-12-01,St. Peter and Paul Health Centre III,60.0,False
2024-01-01,St. Peter and Paul Health Centre III,39.0,False
2024-02-01,St. Peter and Paul Health Centre III,67.81818181818181,False
2023-03-01,St. Peters Awere Health Centre II,70.0,True
2023-04-01,St. Peters Awere Health Centre II,88.0,False
2023-05-01,St. Peters Awere Health Centre II,140.0,False
2023-06-01,St. Peters Awere Health Centre II,246.0,False
2023-07-01,St. Peters Awere Health Centre II,258.0,False
2023-08-01,St. Peters Awere Health Centre II,338.0,True
2023-09-01,St. Peters Awere Health Centre II,225.0,False
2023-10-01,St. Peters Awere Health Centre II,115.0,False
2023-11-01,St. Peters Awere Health Centre II,106.0,False
2023-12-01,St. Peters Awere Health Centre II,94.0,False
2024-01-01,St. Peters Awere Health Centre II,169.0,False
2024-02-01,St. Peters Awere Health Centre II,168.0909090909091,False
2023-03-01,St. Philip Health Centre II,340.0,True
2023-04-01,St. Philip Health Centre II,510.0,False
2023-05-01,St. Philip Health Centre II,1048.0,False
2023-06-01,St. Philip Health Centre II,1303.0,False
2023-07-01,St. Philip Health Centre II,1382.0,True
2023-08-01,St. Philip Health Centre II,741.0,False
2023-09-01,St. Philip Health Centre II,885.0,False
2023-10-01,St. Philip Health Centre II,731.0,False
2023-11-01,St. Philip Health Centre II,352.0,False
2023-12-01,St. Philip Health Centre II,846.0,False
2024-01-01,St. Philip Health Centre II,634.0,False
2024-02-01,St. Philip Health Centre II,797.4545454545455,False
2023-03-01,St. Phillip's Medical Clinic,120.0,False
2023-04-01,St. Phillip's Medical Clinic,109.0,True
2023-05-01,St. Phillip's Medical Clinic,165.0,False
2023-06-01,St. Phillip's Medical Clinic,128.0,False
2023-07-01,St. Phillip's Medical Clinic,138.0,False
2023-08-01,St. Phillip's Medical Clinic,152.0,False
2023-09-01,St. Phillip's Medical Clinic,190.0,True
2023-10-01,St. Phillip's Medical Clinic,122.0,False
2023-11-01,St. Phillip's Medical Clinic,141.0,False
2023-12-01,St. Phillip's Medical Clinic,114.0,False
2024-01-01,St. Phillip's Medical Clinic,167.0,False
2024-02-01,St. Phillip's Medical Clinic,140.54545454545453,False
2023-03-01,St. Stefano Campagnolo Memorial Health Centre II,29.0,True
2023-04-01,St. Stefano Campagnolo Memorial Health Centre II,37.0,False
2023-05-01,St. Stefano Campagnolo Memorial Health Centre II,66.0,False
2023-06-01,St. Stefano Campagnolo Memorial Health Centre II,58.0,False
2023-07-01,St. Stefano Campagnolo Memorial Health Centre II,72.0,False
2023-08-01,St. Stefano Campagnolo Memorial Health Centre II,94.0,True
2023-09-01,St. Stefano Campagnolo Memorial Health Centre II,46.0,False
2023-10-01,St. Stefano Campagnolo Memorial Health Centre II,40.0,False
2023-11-01,St. Stefano Campagnolo Memorial Health Centre II,49.0,False
2023-12-01,St. Stefano Campagnolo Memorial Health Centre II,86.0,False
2024-01-01,St. Stefano Campagnolo Memorial Health Centre II,44.0,False
2024-02-01,St. Stefano Campagnolo Memorial Health Centre II,56.45454545454545,False
2023-03-01,TASO Gulu,5.0,True
2023-04-01,TASO Gulu,6.0,False
2023-05-01,TASO Gulu,30.0,False
2023-06-01,TASO Gulu,19.0,False
2023-07-01,TASO Gulu,23.0,False
2023-08-01,TASO Gulu,22.0,False
2023-09-01,TASO Gulu,35.0,False
2023-10-01,TASO Gulu,38.0,False
2023-11-01,TASO Gulu,44.0,True
2023-12-01,TASO Gulu,22.0,False
2024-01-01,TASO Gulu,10.0,False
2024-02-01,TASO Gulu,19.0,False
2023-03-01,Te-Ato Health Centre II,208.0,False
2023-04-01,Te-Ato Health Centre II,203.0,True
2023-05-01,Te-Ato Health Centre II,431.0,False
2023-06-01,Te-Ato Health Centre II,531.0,False
2023-07-01,Te-Ato Health Centre II,623.0,True
2023-08-01,Te-Ato Health Centre II,370.0,False
2023-09-01,Te-Ato Health Centre II,481.0,False
2023-10-01,Te-Ato Health Centre II,408.0,False
2023-11-01,Te-Ato Health Centre II,448.0,False
2023-12-01,Te-Ato Health Centre II,363.0,False
2024-01-01,Te-Ato Health Centre II,335.0,False
2024-02-01,Te-Ato Health Centre II,400.09090909090907,False
2023-03-01,Tegot Health Centre II,257.0,False
2023-04-01,Tegot Health Centre II,451.0,False
2023-05-01,Tegot Health Centre II,386.0,False
2023-06-01,Tegot Health Centre II,408.0,False
2023-07-01,Tegot Health Centre II,327.0,False
2023-08-01,Tegot Health Centre II,259.0,False
2023-09-01,Tegot Health Centre II,134.0,True
2023-10-01,Tegot Health Centre II,301.0,False
2023-11-01,Tegot Health Centre II,455.0,True
2023-12-01,Tegot Health Centre II,242.0,False
2024-01-01,Tegot Health Centre II,248.0,False
2024-02-01,Tegot Health Centre II,315.27272727272725,False
2023-03-01,Tekulu Health Centre III,251.0,False
2023-04-01,Tekulu Health Centre III,324.0,False
2023-05-01,Tekulu Health Centre III,219.0,True
2023-06-01,Tekulu Health Centre III,384.0,False
2023-07-01,Tekulu Health Centre III,599.0,True
2023-08-01,Tekulu Health Centre III,478.0,False
2023-09-01,Tekulu Health Centre III,225.0,False
2023-10-01,Tekulu Health Centre III,392.0,False
2023-11-01,Tekulu Health Centre III,470.0,False
2023-12-01,Tekulu Health Centre III,300.0,False
2024-01-01,Tekulu Health Centre III,232.0,False
2024-02-01,Tekulu Health Centre III,352.1818181818182,False
2023-03-01,Tekworo Medical Care,54.0,True
2023-04-01,Tekworo Medical Care,101.0,False
2023-05-01,Tekworo Medical Care,235.0,False
2023-06-01,Tekworo Medical Care,301.0,True
2023-07-01,Tekworo Medical Care,144.0,False
2023-08-01,Tekworo Medical Care,198.0,False
2023-09-01,Tekworo Medical Care,158.0,False
2023-10-01,Tekworo Medical Care,132.0,False
2023-11-01,Tekworo Medical Care,158.0,False
2023-12-01,Tekworo Medical Care,117.0,False
2024-01-01,Tekworo Medical Care,125.0,False
2024-02-01,Tekworo Medical Care,161.0,False
2023-03-01,Todora Health Centre III,438.0,False
2023-04-01,Todora Health Centre III,675.0,False
2023-05-01,Todora Health Centre III,423.0,False
2023-06-01,Todora Health Centre III,679.0,False
2023-07-01,Todora Health Centre III,1005.0,True
2023-08-01,Todora Health Centre III,554.0,False
2023-09-01,Todora Health Centre III,113.0,True
2023-10-01,Todora Health Centre III,573.0,False
2023-11-01,Todora Health Centre III,877.0,False
2023-12-01,Todora Health Centre III,717.0,False
2024-01-01,Todora Health Centre III,223.0,False
2024-02-01,Todora Health Centre III,570.6363636363636,False
2023-03-01,Toroma Health Centre II,279.0,False
2023-04-01,Toroma Health Centre II,125.0,False
2023-05-01,Toroma Health Centre II,313.0,False
2023-06-01,Toroma Health Centre II,556.0,False
2023-07-01,Toroma Health Centre II,836.0,False
2023-08-01,Toroma Health Centre II,895.0,False
2023-09-01,Toroma Health Centre II,1012.0,True
2023-10-01,Toroma Health Centre II,562.0,False
2023-11-01,Toroma Health Centre II,461.0,False
2023-12-01,Toroma Health Centre II,148.0,False
2024-01-01,Toroma Health Centre II,65.0,True
2024-02-01,Toroma Health Centre II,477.45454545454544,False
2023-03-01,Tumangu Health Centre II,242.0,False
2023-04-01,Tumangu Health Centre II,259.0,False
2023-05-01,Tumangu Health Centre II,541.0,True
2023-06-01,Tumangu Health Centre II,516.0,False
2023-07-01,Tumangu Health Centre II,332.0,False
2023-08-01,Tumangu Health Centre II,410.0,False
2023-09-01,Tumangu Health Centre II,315.0,False
2023-10-01,Tumangu Health Centre II,490.0,False
2023-11-01,Tumangu Health Centre II,446.0,False
2023-12-01,Tumangu Health Centre II,323.0,False
2024-01-01,Tumangu Health Centre II,220.0,True
2024-02-01,Tumangu Health Centre II,372.1818181818182,False
2023-03-01,Ultimate Choice Clinic,352.0,True
2023-04-01,Ultimate Choice Clinic,392.0,False
2023-05-01,Ultimate Choice Clinic,732.0,False
2023-06-01,Ultimate Choice Clinic,982.0,True
2023-07-01,Ultimate Choice Clinic,831.0,False
2023-08-01,Ultimate Choice Clinic,878.0,False
2023-09-01,Ultimate Choice Clinic,891.0,False
2023-10-01,Ultimate Choice Clinic,826.0,False
2023-11-01,Ultimate Choice Clinic,868.0,False
2023-12-01,Ultimate Choice Clinic,384.0,False
2024-01-01,Ultimate Choice Clinic,579.0,False
2024-02-01,Ultimate Choice Clinic,676.0,False
2023-03-01,Unyama Health Centre II,76.0,True
2023-04-01,Unyama Health Centre II,77.0,False
2023-05-01,Unyama Health Centre II,258.0,False
2023-06-01,Unyama Health Centre II,165.0,False
2023-07-01,Unyama Health Centre II,192.0,False
2023-08-01,Unyama Health Centre II,211.0,False
2023-09-01,Unyama Health Centre II,225.0,False
2023-10-01,Unyama Health Centre II,315.0,True
2023-11-01,Unyama Health Centre II,301.0,False
2023-12-01,Unyama Health Centre II,209.0,False
2024-01-01,Unyama Health Centre II,158.0,False
2024-02-01,Unyama Health Centre II,198.8181818181818,False
2023-03-01,Victory Medical Centre Clinic (Laroo),215.0,False
2023-04-01,Victory Medical Centre Clinic (Laroo),164.0,True
2023-05-01,Victory Medical Centre Clinic (Laroo),292.0,False
2023-06-01,Victory Medical Centre Clinic (Laroo),228.0,False
2023-07-01,Victory Medical Centre Clinic (Laroo),165.0,False
2023-08-01,Victory Medical Centre Clinic (Laroo),210.0,False
2023-09-01,Victory Medical Centre Clinic (Laroo),231.0,False
2023-10-01,Victory Medical Centre Clinic (Laroo),301.0,False
2023-11-01,Victory Medical Centre Clinic (Laroo),325.0,False
2023-12-01,Victory Medical Centre Clinic (Laroo),299.0,False
2024-01-01,Victory Medical Centre Clinic (Laroo),378.0,True
2024-02-01,Victory Medical Centre Clinic (Laroo),255.27272727272728,False
2023-03-01,Wiianaka Health Centre II,149.0,True
2023-04-01,Wiianaka Health Centre II,161.0,False
2023-05-01,Wiianaka Health Centre II,265.0,False
2023-06-01,Wiianaka Health Centre II,196.0,False
2023-07-01,Wiianaka Health Centre II,385.0,False
2023-08-01,Wiianaka Health Centre II,401.0,True
2023-09-01,Wiianaka Health Centre II,214.0,False
2023-10-01,Wiianaka Health Centre II,205.0,False
2023-11-01,Wiianaka Health Centre II,167.0,False
2023-12-01,Wiianaka Health Centre II,189.0,False
2024-01-01,Wiianaka Health Centre II,200.0,False
2024-02-01,Wiianaka Health Centre II,230.1818181818182,False
