periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-EP01b. Malaria Total,105-EP01c. Malaria Confirmed (B/s and RDT Positive),105-EP01d. Malaria cases treated,105-MC04. Malaria in pregnancy,105-PS01a. Malaria Microscopy - Done,105-PS01b. Malaria Microscopy - Positive,105-PS02a. Malaria RDTs - Done,105-PS02b. Malaria RDTs - Positive,105-SS11a. Malaria Rapid Diagnostic tests - Quantity consumed,105-SS11b. Malaria Rapid Diagnostic tests - Days out of stock,105-SS11c. Malaria Rapid Diagnostic tests - Stock on hand,105-SS11d. Malaria Rapid Diagnostic tests - Quantity Expired
202312,December 2023,202312,,aRBRoPNJuhf,Marie Stopes Uganda Gulu Health Centre II,,,44.0,44.0,44.0,0.0,136.0,42.0,12.0,2.0,12.0,0.0,40.0,0.0
202312,December 2023,202312,,QyscUadfYko,Mary Immaculate Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,pD07V67nAEZ,Mary Queen Of Peace Health Centre III,,,63.0,63.0,63.0,5.0,96.0,53.0,48.0,22.0,48.0,,2.0,
202312,December 2023,202312,,XyQOt9FlVin,Maternity Home Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,FW0YzouB8dl,Meeting Point Health Centre II,,,27.0,27.0,,,,,35.0,27.0,28.0,0.0,300.0,0.0
202312,December 2023,202312,,TDEdS0suFyQ,Minakulu (Bobi) Health Centre II,,,89.0,89.0,89.0,20.0,29.0,17.0,93.0,89.0,225.0,0.0,125.0,0.0
202312,December 2023,202312,,Vc52QmdPT1X,Mola Medical Centre Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,n4iwSO6iule,Mother Angioletta Memorial Clinic,,,116.0,116.0,116.0,3.0,130.0,50.0,110.0,55.0,120.0,0.0,100.0,0.0
202312,December 2023,202312,,VdSMFKnHeyT,Mother Health International Health Centre II,,,34.0,34.0,34.0,34.0,0.0,0.0,71.0,34.0,71.0,0.0,38.0,0.0
202312,December 2023,202312,,qKGMj34R5qZ,Mucwini Health Centre III,,,610.0,610.0,610.0,15.0,55.0,15.0,973.0,557.0,1200.0,0.0,5625.0,0.0
202312,December 2023,202312,,y6obJSQlHLE,Musgrave Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,M5YKLYHpU1v,Mutema Health Centre II,,,266.0,266.0,266.0,,,,419.0,266.0,419.0,0.0,225.0,0.0
202312,December 2023,202312,,iqr4dCf6xsU,Namokora Health Centre IV,,,867.0,867.0,867.0,19.0,175.0,92.0,1149.0,759.0,1500.0,0.0,3125.0,0.0
202312,December 2023,202312,,v6eIpzse4SO,New Life Health Centre III,,,23.0,23.0,23.0,2.0,42.0,17.0,35.0,19.0,0.0,0.0,250.0,0.0
202312,December 2023,202312,,ahIE2es9s39,Ngomoromo Health Centre II,,,9.0,9.0,9.0,1.0,,,13.0,9.0,13.0,30.0,0.0,0.0
202312,December 2023,202312,,mrFe7PfavEW,Nimaro Medical Clinic,,,35.0,35.0,35.0,,8.0,2.0,50.0,34.0,52.0,0.0,100.0,0.0
202312,December 2023,202312,,bKzZqsPr8zk,Niye Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,miIJ9LLUACg,Numem Health Care Centre Clinic,,,352.0,352.0,352.0,0.0,640.0,385.0,11.0,9.0,36.0,0.0,5.0,0.0
202312,December 2023,202312,,hA3RIyJEMci,NUMES Medical Centre,,,22.0,22.0,22.0,,,,29.0,22.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,LwjvSxyQN4J,Obangatwero Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,OJYXXSC87rV,Oberabic Health Centre II,,,407.0,407.0,407.0,73.0,,,679.0,420.0,265.0,0.0,275.0,0.0
202312,December 2023,202312,,cPeDqm6vYHn,Obolokome Health Centre II,,,210.0,210.0,210.0,9.0,,,300.0,210.0,300.0,0.0,75.0,0.0
202312,December 2023,202312,,GFklTLJ61aK,Obyen Health Centre II,,,481.0,481.0,481.0,3.0,,,610.0,480.0,610.0,0.0,450.0,0.0
202312,December 2023,202312,,RyuiNh0Ldqs,Odek Health Centre III,,,503.0,503.0,503.0,11.0,0.0,0.0,905.0,503.0,875.0,0.0,1375.0,0.0
202312,December 2023,202312,,s21e0ARLfsE,Odokomit Health Centre II,,,384.0,384.0,384.0,,0.0,0.0,510.0,384.0,0.0,0.0,25.0,0.0
202312,December 2023,202312,,C8i6PL7Rmim,Odokonyero Health Centre II,,,228.0,228.0,228.0,,,,286.0,215.0,286.0,0.0,493.0,
202312,December 2023,202312,,cYnbNkuMQpk,Ogago Health Centre II,,,284.0,284.0,284.0,0.0,394.0,284.0,,,325.0,0.0,125.0,0.0
202312,December 2023,202312,,p1DN5s8Iw8F,Ogako Health Centre II,,,202.0,202.0,202.0,2.0,,,272.0,202.0,275.0,0.0,575.0,0.0
202312,December 2023,202312,,au4iSDaT4wv,Ogom Health Centre III,,,476.0,476.0,476.0,6.0,17.0,5.0,746.0,496.0,775.0,0.0,25.0,0.0
202312,December 2023,202312,,afJ9NgYTYDa,Ogonyo Health Centre III,,,407.0,407.0,407.0,32.0,3.0,0.0,600.0,397.0,600.0,0.0,0.0,0.0
202312,December 2023,202312,,ZVgz9dP8OF6,Oguta Health Centre II,,,164.0,164.0,164.0,0.0,0.0,0.0,267.0,164.0,450.0,13.0,0.0,0.0
202312,December 2023,202312,,ifSPcuzT8Iw,Ogwang Kamolo Health Centre II,,,306.0,306.0,306.0,12.0,,,374.0,309.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,F2C1BkGVMSW,Oitino Health Centre II,,,233.0,233.0,233.0,,,,323.0,233.0,430.0,0.0,375.0,0.0
202312,December 2023,202312,,kJ8CMUMloVu,Okidi Health Centre II,,,188.0,188.0,188.0,3.0,,,276.0,188.0,276.0,0.0,475.0,0.0
202312,December 2023,202312,,MxcpmhA0rrA,Okidi Health Centre III,,,673.0,673.0,673.0,11.0,5.0,1.0,1201.0,673.0,1500.0,0.0,75.0,0.0
202312,December 2023,202312,,aCeYBPSHvrT,Okinga Health Centre II,,,248.0,248.0,248.0,0.0,0.0,0.0,502.0,248.0,502.0,0.0,0.0,0.0
202312,December 2023,202312,,t7sCLD2E7gA,Okol Health Centre II,,,569.0,569.0,569.0,17.0,,,725.0,569.0,725.0,0.0,725.0,0.0
202312,December 2023,202312,,LPjcTTbfcGL,Okungedi Health Centre II,,,71.0,71.0,71.0,,,,97.0,71.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,fN5JzGLE8gv,Okwadoko Health Centre II,,,64.0,64.0,64.0,4.0,,,64.0,36.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,a4QeS81YJ8z,Olinga Health Centre II,,,463.0,463.0,463.0,,,,672.0,463.0,672.0,0.0,258.0,0.0
202312,December 2023,202312,,zfMY9GBN26I,Olung Health Centre II,,,119.0,119.0,119.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,vnIPfEUR8ce,Olwal Health Centre III,,,646.0,646.0,646.0,4.0,5.0,2.0,936.0,678.0,0.0,0.0,0.0,0.0
202312,December 2023,202312,,llrIsQDjqka,Omee I Health Centre II,,,133.0,133.0,133.0,7.0,,,187.0,133.0,450.0,0.0,425.0,0.0
202312,December 2023,202312,,ZEEW8QXy1sS,Omel Health Centre III,,,377.0,377.0,377.0,35.0,,,425.0,278.0,425.0,0.0,350.0,0.0
202312,December 2023,202312,,MObVMkBVjki,Omiya Anyima Health Centre III,,,824.0,824.0,824.0,17.0,14.0,3.0,943.0,453.0,775.0,0.0,250.0,0.0
202312,December 2023,202312,,p1eA0ghuSyR,Omiya Pacwa Health Centre II,,,258.0,258.0,258.0,4.0,,,372.0,258.0,372.0,7.0,0.0,0.0
202312,December 2023,202312,,GzIVh9blxSN,Omot Health Centre III,,,196.0,196.0,196.0,9.0,,,290.0,176.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,du8F23WZLMw,Ongako Health Centre III,,,318.0,318.0,318.0,,5.0,2.0,574.0,308.0,574.0,0.0,26.0,0.0
202312,December 2023,202312,,ajeoW3M1Tvm,Ongalo Health Centre II,,,133.0,133.0,133.0,1.0,,,179.0,137.0,450.0,31.0,0.0,0.0
202312,December 2023,202312,,eVHfL3dqKR5,Onudapet Health Centre II,,,306.0,306.0,306.0,10.0,,,441.0,306.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,JICsD1QzzeJ,Opyelo Health Centre III,,,468.0,468.0,468.0,16.0,2.0,2.0,703.0,466.0,703.0,0.0,600.0,0.0
202312,December 2023,202312,,vRuSmYiqAwZ,Oret Health Centre II,,,235.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,1925.0,
202312,December 2023,202312,,CYCMFtMgnfI,Orina Health Centre II,,,316.0,316.0,316.0,,,,459.0,316.0,459.0,0.0,3500.0,0.0
202312,December 2023,202312,,bRt4VDvHDPQ,Oroko Health Centre II,,,177.0,177.0,177.0,1.0,,,284.0,174.0,2843.0,0.0,125.0,0.0
202312,December 2023,202312,,auzlyXb92mq,Orom Health Centre III,,,314.0,314.0,314.0,11.0,,,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,wHXti4lneOb,Orom-Tikau Prisons Health Centre II,,,176.0,176.0,176.0,,,,389.0,178.0,389.0,0.0,350.0,0.0
202312,December 2023,202312,,LjL2V3Rp6mk,Oruka Health Centre,,,477.0,477.0,477.0,,,,,,700.0,0.0,575.0,0.0
202312,December 2023,202312,,Dm4qPjNc4bc,Oryang Health Centre II,,,271.0,271.0,271.0,3.0,0.0,0.0,385.0,272.0,375.0,18.0,0.0,0.0
202312,December 2023,202312,,lYrwiBVHAUv,Oryang Kulu Kwach Health Centre II,,,711.0,711.0,711.0,12.0,,,951.0,711.0,951.0,0.0,150.0,0.0
202312,December 2023,202312,,Y1aTreUsUZn,Otici Health Centre II,,,352.0,352.0,352.0,4.0,,,,,483.0,0.0,250.0,0.0
202312,December 2023,202312,,a2a7qNyJg9j,Otong Health Centre II,,,313.0,313.0,313.0,5.0,,,396.0,313.0,400.0,0.0,50.0,0.0
202312,December 2023,202312,,QaoM6583QZW,Otumpili Health Centre II,,,150.0,150.0,150.0,2.0,,,,,0.0,30.0,0.0,0.0
202312,December 2023,202312,,rnSuCabTqe3,Otwee Health Centre III,,,281.0,279.0,279.0,10.0,,,480.0,280.0,350.0,,41500.0,
202312,December 2023,202312,,rYNfPnt4Wko,Pabbo Health Centre III,,,379.0,379.0,379.0,,6.0,4.0,654.0,400.0,750.0,0.0,50.0,0.0
202312,December 2023,202312,,goyzaXgJl7C,Pabo Medical and Maternity Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,WleyUUQfJK6,Pabwo Health Centre III,,,326.0,326.0,326.0,2.0,13.0,7.0,450.0,326.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,w9mcV8YwoKa,Pacer Health Centre III,,,739.0,739.0,739.0,4.0,,,1130.0,739.0,1680.0,20.0,0.0,0.0
202312,December 2023,202312,,awjedeMiWo3,Pacilo Health Centre II,,,286.0,286.0,286.0,,,,403.0,286.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,EsyH7yKQHiP,Pader Health Centre III,,,372.0,372.0,372.0,0.0,56.0,35.0,572.0,396.0,275.0,17.0,0.0,0.0
202312,December 2023,202312,,ClqDZtVa7TE,Pader Maternity Home Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,Ktv5BDJekYa,Pader Police Health Centre II,,,116.0,116.0,116.0,,,,,,,,,
202312,December 2023,202312,,wAhWIDAZWJ6,Pader Prisons Health Centre II,,,85.0,85.0,85.0,,,,,,,,,
202312,December 2023,202312,,H026HbOAZFN,Padibe Health Centre IV,,,736.0,736.0,736.0,19.0,13.0,9.0,1171.0,728.0,1171.0,0.0,100.0,0.0
202312,December 2023,202312,,K74ysFimUwH,Padibe West Health Centre III,,,715.0,715.0,715.0,27.0,,,1035.0,715.0,1035.0,0.0,2100.0,0.0
202312,December 2023,202312,,gtVTKwveKEE,Paibona Health Centre II,,,469.0,469.0,469.0,5.0,,,682.0,485.0,700.0,0.0,250.0,0.0
202312,December 2023,202312,,eSYuwIoNDh3,Paibwor Health Centre II,,,274.0,274.0,274.0,,,,336.0,274.0,575.0,0.0,225.0,0.0
202312,December 2023,202312,,qb4Et8MqIZt,Paicho Medical Centre,,,47.0,47.0,47.0,1.0,71.0,58.0,35.0,14.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,RM8vegpr7j7,Paimol Health Centre III,,,524.0,524.0,524.0,10.0,2.0,2.0,874.0,522.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,EUOiaQqxdtP,Paiula Health Centre II,,,227.0,227.0,227.0,0.0,0.0,0.0,406.0,227.0,625.0,0.0,1500.0,0.0
202312,December 2023,202312,,f33lKK2tJNV,Pajimo Health Centre III,,,385.0,385.0,385.0,6.0,69.0,32.0,536.0,386.0,1050.0,0.0,3650.0,0.0
202312,December 2023,202312,,QpXYf9Wb3CQ,Pajimo Military Health Centre II,,,214.0,214.0,214.0,,,,272.0,214.0,250.0,10.0,0.0,0.0
202312,December 2023,202312,,NiSWW2k1Hqt,Pajule Health Centre IV,,,642.0,642.0,642.0,13.0,193.0,85.0,901.0,477.0,30.0,20.0,90.0,0.0
202312,December 2023,202312,,LXZMPXTcLLr,Pajule Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,gauKKklh0wL,Pakeyo Health Centre II,,,156.0,156.0,156.0,,,,,,0.0,31.0,0.0,0.0
202312,December 2023,202312,,err2diilQ8C,Pakor Health Centre II,,,578.0,472.0,472.0,2.0,,,576.0,471.0,475.0,0.0,225.0,0.0
202312,December 2023,202312,,lmi2JiLawTV,Palabek Ogili Health Centre III,,,559.0,559.0,559.0,1.0,,,,,1250.0,0.0,75.0,0.0
202312,December 2023,202312,,aNW8E8PWwck,Palabek-Gem Health Centre III,,,708.0,708.0,708.0,11.0,4.0,1.0,998.0,707.0,998.0,0.0,1848.0,0.0
202312,December 2023,202312,,VLi163AL9A0,Palabek-Kal Health Centre IV,,,497.0,497.0,470.0,8.0,3.0,2.0,931.0,510.0,1775.0,0.0,1175.0,0.0
202312,December 2023,202312,,xxukfjPreUj,Palenga Health Centre II,,,343.0,343.0,343.0,,,,,,550.0,0.0,250.0,0.0
202312,December 2023,202312,,aod4x8edzQu,Paloga Health Centre III,,,982.0,982.0,982.0,11.0,38.0,15.0,1384.0,982.0,1384.0,0.0,1375.0,0.0
202312,December 2023,202312,,BqmsCq2bJXK,Paluda Health Centre III,,,1606.0,1082.0,1606.0,37.0,1361.0,922.0,381.0,269.0,,30.0,,
202312,December 2023,202312,,TjOqyM8ZMii,Palukere Health Centre II,,,159.0,159.0,159.0,,,,234.0,159.0,675.0,0.0,150.0,0.0
202312,December 2023,202312,,BiL6e2ZKUCO,Palwak Health Centre II,,,128.0,128.0,128.0,16.0,65.0,52.0,98.0,76.0,98.0,0.0,50.0,0.0
202312,December 2023,202312,,zC42y3uy5hp,Pandwong Health Centre III,,,515.0,515.0,0.0,8.0,,,915.0,515.0,0.0,30.0,0.0,0.0
202312,December 2023,202312,,fnse10SronT,Pangira Health Centre II,,,302.0,302.0,302.0,12.0,,,456.0,302.0,456.0,0.0,25.0,0.0
202312,December 2023,202312,,GHuhd5Ob0aS,Panokrach Health Centre II,,,42.0,42.0,42.0,1.0,,,86.0,43.0,86.0,0.0,0.0,0.0
202312,December 2023,202312,,KXgSNsSsRDy,Paraa Health Centre III,,,120.0,120.0,120.0,0.0,,,230.0,120.0,250.0,0.0,3699.0,0.0
202312,December 2023,202312,,tvBHeHr19vb,Paraa Safari Lodge Clinic,,,30.0,24.0,24.0,0.0,0.0,0.0,30.0,24.0,30.0,0.0,54.0,0.0
202312,December 2023,202312,,mYGNn9Bx0OH,Parabongo Health Centre II,,,300.0,300.0,300.0,,,,332.0,300.0,332.0,14.0,0.0,0.0
202312,December 2023,202312,,T5RAXrLQCD6,Patiko Health Centre III,,,828.0,718.0,828.0,22.0,1.0,1.0,827.0,717.0,725.0,0.0,25.0,0.0
202312,December 2023,202312,,oUcwyNtRzrb,Patongo Health Centre III,,,671.0,671.0,671.0,27.0,1309.0,666.0,96.0,55.0,100.0,18.0,0.0,0.0
202312,December 2023,202312,,AbQGl8CrhXH,Patongo Prisons Health Centre II,,,111.0,111.0,111.0,,,,,,15.0,0.0,45.0,0.0
202312,December 2023,202312,,U7bVIR5Teiu,Patuda Health Centre II,,,256.0,256.0,256.0,1.0,,,395.0,260.0,225.0,0.0,0.0,0.0
202312,December 2023,202312,,Js1aBKNVudQ,Pauma Health Centre II,,,223.0,223.0,223.0,7.0,,,309.0,223.0,309.0,0.0,291.0,0.0
202312,December 2023,202312,,V3tE4k6mED1,Pawach Health Centre II,,,293.0,210.0,293.0,,,,312.0,210.0,312.0,10.0,0.0,0.0
202312,December 2023,202312,,NsNbvtaMOK2,Pawel Angany Health Centre II,,,371.0,371.0,371.0,4.0,,,,,512.0,0.0,0.0,0.0
202312,December 2023,202312,,mNeUlm3SpRz,Pawel Health Centre II,,,307.0,307.0,307.0,12.0,,,471.0,320.0,477.0,0.0,350.0,0.0
202312,December 2023,202312,,ZrUF32ffNp7,Pawidi Health Centre II,,,144.0,144.0,144.0,2.0,,,166.0,144.0,166.0,30.0,0.0,0.0
202312,December 2023,202312,,PeqFGkxMSjw,Pearl Medical Centre,,,22.0,22.0,22.0,,,,31.0,23.0,46.0,0.0,60.0,0.0
202312,December 2023,202312,,CM43BBuBghi,Pece Awel Health Centre III,,,,,,,,,,,,,,
202312,December 2023,202312,,MRK5dHBnvSw,Pece Prisons Health Centre II,,,63.0,63.0,63.0,,,,136.0,63.0,136.0,0.0,225.0,0.0
202312,December 2023,202312,,jysVbegOvJ8,Pikwo Medical Centre Clinic,,,75.0,75.0,75.0,,,,,,141.0,0.0,442.0,0.0
202312,December 2023,202312,,DCyQXcoWZw7,Pilwak Clinic (Pece),,,,,,,,,,,,,,
202312,December 2023,202312,,oA9gSEEB1qd,Piwan Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,a5pTJ9dZfZV,Pogo Health Centre II,,,277.0,277.0,277.0,14.0,,,404.0,240.0,0.0,0.0,125.0,0.0
202312,December 2023,202312,,thLFkOYAEEl,Porogali Health Centre II,,,73.0,73.0,73.0,,0.0,0.0,118.0,73.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,a0zKrkhl5M6,Potika Health Centre II,,,256.0,59.0,256.0,4.0,,,93.0,50.0,100.0,23.0,0.0,0.0
202312,December 2023,202312,,VGQoNrPWxFI,Pudor Health Centre II,,,334.0,334.0,334.0,3.0,,,473.0,334.0,473.0,0.0,1325.0,0.0
202312,December 2023,202312,,UgqKAVxjbex,Pugwinyi Health Centre II,,,631.0,631.0,631.0,20.0,,,799.0,630.0,799.0,0.0,240.0,2.0
202312,December 2023,202312,,EutuLBY58L0,Pukony Health Centre II,,,579.0,579.0,579.0,9.0,,,768.0,577.0,650.0,12.0,0.0,0.0
202312,December 2023,202312,,WKobZy8pNwR,Punena Health Centre II,,,296.0,296.0,296.0,11.0,,,490.0,302.0,490.0,0.0,399.0,0.0
202312,December 2023,202312,,flJx2pns0FY,Puranga Health Centre III,,,634.0,634.0,634.0,,18.0,4.0,1175.0,655.0,1425.0,0.0,1625.0,0.0
202312,December 2023,202312,,M2Es7QYNu3D,Puranga Health Centre III,,,,,,,,,,,,,,
202312,December 2023,202312,,fZ4QbeGxt8t,Purongo Health Centre III,,,410.0,410.0,410.0,7.0,,,664.0,424.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,tGCoh0Vsdhj,Rackoko Health Centre III,,,185.0,185.0,185.0,3.0,83.0,48.0,160.0,135.0,0.0,31.0,0.0,0.0
202312,December 2023,202312,,o3GWM4VVhQy,Reproductive Health Uganda (Gulu) Health Centre II,,,7.0,,,,9.0,4.0,27.0,10.0,13.0,0.0,75.0,0.0
202312,December 2023,202312,,VY8NMzd0015,Robos Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,emDq7VMiwIp,Romeo Health Centre II,,,,,,,,,,,,,,
202312,December 2023,202312,,UH56sJpuPoN,Rwotobilo Health Centre II,,,570.0,570.0,570.0,5.0,,,375.0,285.0,375.0,0.0,1500.0,0.0
202312,December 2023,202312,,r6JsqcaIqQh,Sacred Heart Health Centre II,,,41.0,41.0,39.0,,66.0,28.0,,,13.0,0.0,0.0,0.0
202312,December 2023,202312,,Tujdv27pLc6,Safe Life Clinic,,,,,,,,,,,,,,
202312,December 2023,202312,,XNgY6vmosgX,St. Andrew Health Centre II,,,398.0,398.0,398.0,13.0,,,564.0,398.0,564.0,0.0,700.0,0.0
202312,December 2023,202312,,bkDIfDrVsnC,St. Bakita Medical Centre and Maternity Home,,,45.0,45.0,45.0,1.0,,,70.0,51.0,0.0,0.0,12.0,0.0
202312,December 2023,202312,,Y6HWuEiOwo8,St. Francis Health Centre II,,,38.0,38.0,38.0,,,,44.0,35.0,44.0,0.0,406.0,0.0
202312,December 2023,202312,,ldVk8civU6m,St. Janani Health Centre II,,,269.0,269.0,269.0,2.0,20.0,10.0,,,0.0,31.0,0.0,0.0
202312,December 2023,202312,,L4eGrjEGQTN,St. Joseph Community Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,g6xaEQ1fTQS,St. Joseph's Kitgum Hospital,,,183.0,183.0,183.0,0.0,657.0,181.0,52.0,22.0,400.0,0.0,3725.0,0.0
202312,December 2023,202312,,agdLbxaa0Dz,St. Luke Health Centre II,,,655.0,655.0,655.0,23.0,,,976.0,651.0,976.0,0.0,73.0,0.0
202312,December 2023,202312,,aPsvoBYxsDS,St. Mary's Hospital Lacor,,,721.0,721.0,721.0,14.0,,,,,3775.0,0.0,5625.0,0.0
202312,December 2023,202312,,l6Hyq52O7B1,St. Mary's Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,XpSHs0t1rtF,St. Mauritz Health Centre III,,,155.0,155.0,155.0,2.0,154.0,24.0,432.0,131.0,600.0,0.0,725.0,0.0
202312,December 2023,202312,,PDrCI0KZp8c,St. Monica Health Centre II,,,99.0,99.0,99.0,16.0,360.0,105.0,37.0,10.0,37.0,0.0,400.0,0.0
202312,December 2023,202312,,kG0Pg9QsbJM,St. Nektarios Orthodox Health Centre III,,,45.0,,,,16.0,2.0,68.0,43.0,68.0,0.0,525.0,0.0
202312,December 2023,202312,,U1ijnXGUuGE,St. Peter and Paul Health Centre III,,,60.0,60.0,60.0,3.0,5.0,1.0,117.0,59.0,122.0,0.0,750.0,0.0
202312,December 2023,202312,,avi5fZrFoo0,St. Peters Awere Health Centre II,,,94.0,94.0,94.0,8.0,6.0,3.0,148.0,80.0,161.0,0.0,875.0,0.0
202312,December 2023,202312,,LPJ8Gxge7ig,St. Philip Health Centre II,,,846.0,846.0,846.0,17.0,215.0,121.0,1945.0,723.0,1945.0,0.0,25.0,0.0
202312,December 2023,202312,,bGukebSAb69,St. Phillip's Medical Clinic,,,114.0,114.0,114.0,5.0,221.0,152.0,,,1.0,,1.0,
202312,December 2023,202312,,IgWKJ3pwQKT,St. Stefano Campagnolo Memorial Health Centre II,,,86.0,86.0,86.0,13.0,,,85.0,40.0,225.0,0.0,0.0,40.0
202312,December 2023,202312,,atGRMXTBJaA,TASO Gulu,,,22.0,22.0,19.0,0.0,79.0,22.0,2.0,0.0,2.0,19.0,0.0,0.0
202312,December 2023,202312,,CQ5zCINpLm3,Te-Ato Health Centre II,,,363.0,363.0,363.0,,,,,,600.0,0.0,750.0,0.0
202312,December 2023,202312,,I2psFCABsSs,Tegot Health Centre II,,,242.0,242.0,242.0,2.0,0.0,0.0,0.0,0.0,650.0,14.0,0.0,0.0
202312,December 2023,202312,,H3WUcWzPtWb,Tekulu Health Centre III,,,300.0,300.0,300.0,39.0,,,493.0,300.0,493.0,0.0,1575.0,0.0
202312,December 2023,202312,,UF0AZkzeYOC,Tekworo Medical Care,,,117.0,117.0,117.0,24.0,318.0,111.0,91.0,31.0,75.0,0.0,75.0,0.0
202312,December 2023,202312,,Fx43OzTkOmx,Todora Health Centre III,,,717.0,717.0,717.0,28.0,7.0,3.0,855.0,717.0,1250.0,0.0,200.0,0.0
202312,December 2023,202312,,IOuCAfFo6J4,Toroma Health Centre II,,,148.0,148.0,148.0,1.0,,,205.0,148.0,150.0,20.0,0.0,0.0
202312,December 2023,202312,,zhEQbWf7vYg,Trinity Medical Clinic (Lakwana),,,,,,,,,,,,,,
202312,December 2023,202312,,mWCozaybY0V,Tumangu Health Centre II,,,323.0,323.0,323.0,5.0,,,,,1225.0,0.0,150.0,0.0
202312,December 2023,202312,,AQkq4eUmWyJ,Ultimate Choice Clinic,,,393.0,384.0,384.0,0.0,649.0,420.0,53.0,19.0,100.0,0.0,35.0,0.0
202312,December 2023,202312,,rigBgTrixkr,Unyama Health Centre II,,,209.0,209.0,209.0,,,,302.0,209.0,37.0,30.0,750.0,0.0
202312,December 2023,202312,,asZMKtqcAd9,Victory Medical Centre Clinic (Laroo),,,299.0,299.0,299.0,4.0,877.0,266.0,85.0,31.0,85.0,8.0,,
202312,December 2023,202312,,OPgM3GAJz1p,Vision Medical Centre,,,,,,,,,,,,,,
202312,December 2023,202312,,PaFDdt89chv,Wiianaka Health Centre II,,,189.0,189.0,189.0,16.0,3.0,1.0,250.0,189.0,775.0,0.0,975.0,0.0
202312,December 2023,202312,,ulDAVXJxs1W,Wipolo Health Centre II,,,236.0,236.0,236.0,0.0,310.0,244.0,0.0,0.0,400.0,0.0,900.0,0.0
202312,December 2023,202312,,qOIHRAbHyeu,Wol Health Centre III,,,1458.0,1388.0,1458.0,28.0,2.0,2.0,1012.0,729.0,1012.0,0.0,1050.0,0.0
202312,December 2023,202312,,nfcZPqAomrp,Yot Kom Health Centre III,,,295.0,295.0,295.0,1.0,421.0,113.0,595.0,182.0,595.0,0.0,1505.0,0.0
202401,January 2024,202401,,auzuV39xOTU,5th Military Division Health Centre IV,,,497.0,497.0,497.0,9.0,795.0,384.0,145.0,86.0,400.0,0.0,2850.0,0.0
202401,January 2024,202401,,b2LlvIFGc5U,AAR Gulu Clinic,,,,,,,,,,,,,,
202401,January 2024,202401,,aGfndLfPcOz,Abilonino Health Centre II,,,281.0,281.0,281.0,1.0,,,305.0,281.0,125.0,31.0,0.0,0.0
202401,January 2024,202401,,JryqknC2SNp,Abwoch Health Centre III,,,211.0,211.0,211.0,,4.0,2.0,392.0,226.0,250.0,23.0,0.0,0.0
202401,January 2024,202401,,aaEtUWpmosm,Acet Community Oriented Clinic,,,,,,,,,,,,,,
202401,January 2024,202401,,b5RkGqLLhrM,Acet Health Centre III,,,378.0,378.0,378.0,6.0,193.0,130.0,402.0,257.0,402.0,11.0,900.0,0.0
202401,January 2024,202401,,KgFiiUmrRxI,Acholi-Bur Health Centre III,,,454.0,454.0,454.0,6.0,101.0,45.0,722.0,409.0,1250.0,0.0,0.0,0.0
202401,January 2024,202401,,aKoVWgIufTx,Acholpii Health Centre III,,,336.0,336.0,336.0,14.0,444.0,279.0,117.0,57.0,5.0,31.0,0.0,0.0
202401,January 2024,202401,,wLkwoyLOOZe,Acuru Health Centre II,,,86.0,86.0,86.0,,,,,,0.0,30.0,0.0,0.0
202401,January 2024,202401,,FvewOonC8lS,Adilang Health Centre III,OU_01,,181.0,181.0,181.0,6.0,,,225.0,181.0,25.0,0.0,175.0,0.0
202401,January 2024,202401,,CkUZza1MI3Y,Agonga Karine Community Health Centre II,,,90.0,90.0,90.0,6.0,70.0,48.0,71.0,31.0,175.0,0.0,100.0,0.0
